seed,k,week,shipping,surcharge,holding,in_transit,stockout,couple,demurrage,rework,briefing,audit,air,inspect,dual_source,total
0,191,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,191,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,191,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,191,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,191,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,191,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,191,7,0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0
0,191,8,110.36,0.0,27.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.36
0,191,9,47.23,0.0,23.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.23
0,191,10,63.74,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,163.74
0,191,11,34.83,0.0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,191,12,0.0,0.0,41.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0
0,191,13,77.49,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,173.49
0,191,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,191,15,56.52,0.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,191,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,191,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,191,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,191,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,191,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,191,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,191,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,191,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,191,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,191,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,191,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,192,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,192,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,192,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,192,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,192,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,192,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,192,7,90.18,0.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,188.18
0,192,8,54.1,0.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.1
0,192,9,47.23,0.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,150.23
0,192,10,60.7,0.0,27.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.7
0,192,11,34.83,0.0,35.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,192,12,0.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0
0,192,13,77.49,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,173.49
0,192,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,192,15,56.52,0.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,192,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,192,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,192,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,192,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,192,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,192,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,192,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,192,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,192,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,192,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,192,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,193,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,193,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,193,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,193,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,193,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,193,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,193,7,0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0
0,193,8,110.36,0.0,27.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.36
0,193,9,47.23,0.0,23.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.23
0,193,10,63.74,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,163.74
0,193,11,34.83,0.0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,193,12,58.87,0.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.87
0,193,13,38.74,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,134.74
0,193,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,193,15,56.52,0.0,24.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,193,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,193,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,193,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,193,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,193,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,193,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,193,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,193,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,193,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,193,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,193,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,194,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,194,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,194,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,194,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,194,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,194,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,194,7,169.36,0.0,24.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.36
0,194,8,51.94,0.0,27.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,153.94
0,194,9,45.26,0.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,148.26
0,194,10,60.7,0.0,29.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.7
0,194,11,34.83,0.0,36.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,194,12,125.2,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,232.2
0,194,13,32.93,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.93
0,194,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,194,15,56.52,0.0,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,194,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,194,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,194,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,194,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,194,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,194,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,194,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,194,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,194,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,194,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,194,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,195,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,195,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,195,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,195,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,195,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,195,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,195,7,169.36,0.0,24.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.36
0,195,8,51.94,0.0,27.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,153.94
0,195,9,45.26,0.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,148.26
0,195,10,60.7,0.0,29.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.7
0,195,11,34.83,0.0,36.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,195,12,58.87,0.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.87
0,195,13,38.74,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,134.74
0,195,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,195,15,56.52,0.0,24.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,195,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,195,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,195,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,195,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,195,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,195,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,195,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,195,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,195,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,195,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,195,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,196,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,196,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,196,3,121.17,0.0,19.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,223.17
0,196,4,37.27,0.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,137.27
0,196,5,75.91,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,172.91
0,196,6,29.82,0.0,29.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,196,7,169.36,0.0,25.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.36
0,196,8,51.94,0.0,27.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,153.94
0,196,9,45.26,0.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,148.26
0,196,10,60.7,0.0,29.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.7
0,196,11,34.83,0.0,36.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,196,12,125.2,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,232.2
0,196,13,32.93,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.93
0,196,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,196,15,56.52,0.0,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,196,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,196,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,196,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,196,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,196,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,196,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,196,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,196,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,196,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,196,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,196,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,197,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,197,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,197,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,197,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,197,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,197,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,197,7,90.18,0.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,188.18
0,197,8,54.1,0.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.1
0,197,9,47.23,0.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,150.23
0,197,10,60.7,0.0,27.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.7
0,197,11,34.83,0.0,35.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,197,12,125.2,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,232.2
0,197,13,32.93,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.93
0,197,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,197,15,56.52,0.0,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,197,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,197,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,197,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,197,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,197,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,197,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,197,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,197,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,197,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,197,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,197,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,198,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,198,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,198,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,198,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,198,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,198,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,198,7,0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0
0,198,8,110.36,0.0,27.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.36
0,198,9,47.23,0.0,23.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.23
0,198,10,63.74,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,163.74
0,198,11,34.83,0.0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,198,12,0.0,0.0,41.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0
0,198,13,77.49,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,173.49
0,198,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,198,15,56.52,0.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,198,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
0,198,17,3.66,0.0,22.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.66
0,198,18,0.0,0.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0
0,198,19,33.09,0.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.09
0,198,20,17.77,0.0,82.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.77
0,198,21,20.74,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.74
0,198,22,49.41,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.41
0,198,23,83.14,0.0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,211.14
0,198,24,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.0
0,198,25,0.0,36.0,0.0,98.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,758.0
0,198,26,0.0,160.0,0.0,98.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.0
0,199,1,170.05,0.0,59.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.05
0,199,2,17.8,0.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
0,199,3,60.9,0.0,19.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.9
0,199,4,37.27,0.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.27
0,199,5,79.07,0.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.07
0,199,6,29.82,0.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.82
0,199,7,90.18,0.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,188.18
0,199,8,54.1,0.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.1
0,199,9,47.23,0.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,150.23
0,199,10,60.7,0.0,27.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.7
0,199,11,34.83,0.0,35.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.83
0,199,12,125.2,0.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,232.2
0,199,13,32.93,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.93
0,199,14,45.62,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.62
0,199,15,56.52,0.0,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.52
0,199,16,53.62,0.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.62
